date,goal,category,completed,week_label,sheet
2023-04-16,Eat in,daily,0,Week 3,April2023
2023-04-17,Eat in,daily,0,Week 4,April2023
2023-04-18,Eat in,daily,0,Week 4,April2023
2023-04-19,Eat in,daily,1,Week 4,April2023
2023-04-20,Eat in,daily,0,Week 4,April2023
2023-04-21,Eat in,daily,0,Week 4,April2023
2023-04-22,Eat in,daily,0,Week 4,April2023
2023-04-23,Eat in,daily,0,Week 4,April2023
2023-04-10,Review Budget/Goals,daily,0,Week 3,April2023
2023-04-11,Review Budget/Goals,daily,0,Week 3,April2023
2023-04-12,Review Budget/Goals,daily,1,Week 3,April2023
2023-04-13,Review Budget/Goals,daily,0,Week 3,April2023
2023-04-14,Review Budget/Goals,daily,1,Week 3,April2023
2023-04-15,Review Budget/Goals,daily,1,Week 3,April2023
2023-04-16,Review Budget/Goals,daily,1,Week 3,April2023
2023-04-17,Review Budget/Goals,daily,1,Week 4,April2023
2023-04-18,Review Budget/Goals,daily,0,Week 4,April2023
2023-04-19,Review Budget/Goals,daily,0,Week 4,April2023
2023-04-20,Review Budget/Goals,daily,0,Week 4,April2023
2023-04-21,Review Budget/Goals,daily,1,Week 4,April2023
2023-04-22,Review Budget/Goals,daily,0,Week 4,April2023
2023-04-23,Review Budget/Goals,daily,0,Week 4,April2023
2023-04-10,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-11,(2x)Brush+(1x)Floss,daily,1,Week 3,April2023
2023-04-12,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-13,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-14,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-15,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-16,(2x)Brush+(1x)Floss,daily,0,Week 3,April2023
2023-04-17,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-18,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-19,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-20,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-21,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-22,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-23,(2x)Brush+(1x)Floss,daily,0,Week 4,April2023
2023-04-10,Water (3L),daily,0,Week 3,April2023
2023-04-11,Water (3L),daily,0,Week 3,April2023
2023-04-12,Water (3L),daily,0,Week 3,April2023
2023-04-13,Water (3L),daily,1,Week 3,April2023
2023-04-14,Water (3L),daily,0,Week 3,April2023
2023-04-15,Water (3L),daily,0,Week 3,April2023
2023-04-16,Water (3L),daily,0,Week 3,April2023
2023-04-17,Water (3L),daily,1,Week 4,April2023
2023-04-18,Water (3L),daily,0,Week 4,April2023
2023-04-19,Water (3L),daily,0,Week 4,April2023
2023-04-20,Water (3L),daily,0,Week 4,April2023
2023-04-21,Water (3L),daily,0,Week 4,April2023
2023-04-22,Water (3L),daily,0,Week 4,April2023
2023-04-23,Water (3L),daily,0,Week 4,April2023
2023-04-10,7 hours sleep,daily,1,Week 3,April2023
2023-04-11,7 hours sleep,daily,1,Week 3,April2023
2023-04-12,7 hours sleep,daily,1,Week 3,April2023
2023-04-13,7 hours sleep,daily,1,Week 3,April2023
2023-04-14,7 hours sleep,daily,1,Week 3,April2023
2023-04-15,7 hours sleep,daily,1,Week 3,April2023
2023-04-16,7 hours sleep,daily,1,Week 3,April2023
2023-04-17,7 hours sleep,daily,1,Week 4,April2023
2023-04-18,7 hours sleep,daily,1,Week 4,April2023
2023-04-19,7 hours sleep,daily,0,Week 4,April2023
2023-04-20,7 hours sleep,daily,0,Week 4,April2023
2023-04-21,7 hours sleep,daily,1,Week 4,April2023
2023-04-22,7 hours sleep,daily,0,Week 4,April2023
2023-04-23,7 hours sleep,daily,1,Week 4,April2023
2023-04-10,Clean (~20 min),daily,0,Week 3,April2023
2023-04-11,Clean (~20 min),daily,0,Week 3,April2023
2023-04-12,Clean (~20 min),daily,0,Week 3,April2023
2023-04-13,Clean (~20 min),daily,0,Week 3,April2023
2023-04-14,Clean (~20 min),daily,1,Week 3,April2023
2023-04-15,Clean (~20 min),daily,1,Week 3,April2023
2023-04-16,Clean (~20 min),daily,1,Week 3,April2023
2023-04-17,Clean (~20 min),daily,1,Week 4,April2023
2023-04-18,Clean (~20 min),daily,1,Week 4,April2023
2023-04-19,Clean (~20 min),daily,0,Week 4,April2023
2023-04-20,Clean (~20 min),daily,0,Week 4,April2023
2023-04-21,Clean (~20 min),daily,0,Week 4,April2023
2023-04-22,Clean (~20 min),daily,0,Week 4,April2023
2023-04-23,Clean (~20 min),daily,0,Week 4,April2023
2023-04-10,Read (~20 min),daily,0,Week 3,April2023
2023-04-11,Read (~20 min),daily,0,Week 3,April2023
2023-04-12,Read (~20 min),daily,1,Week 3,April2023
2023-04-13,Read (~20 min),daily,1,Week 3,April2023
2023-04-14,Read (~20 min),daily,1,Week 3,April2023
2023-04-15,Read (~20 min),daily,0,Week 3,April2023
2023-04-16,Read (~20 min),daily,0,Week 3,April2023
2023-04-17,Read (~20 min),daily,1,Week 4,April2023
2023-04-18,Read (~20 min),daily,0,Week 4,April2023
2023-04-19,Read (~20 min),daily,0,Week 4,April2023
2023-04-20,Read (~20 min),daily,0,Week 4,April2023
2023-04-21,Read (~20 min),daily,0,Week 4,April2023
2023-04-22,Read (~20 min),daily,0,Week 4,April2023
2023-04-23,Read (~20 min),daily,0,Week 4,April2023
2023-04-10,Vitamins,daily,0,Week 3,April2023
2023-04-11,Vitamins,daily,1,Week 3,April2023
2023-04-12,Vitamins,daily,0,Week 3,April2023
2023-04-13,Vitamins,daily,0,Week 3,April2023
2023-04-14,Vitamins,daily,1,Week 3,April2023
2023-04-15,Vitamins,daily,0,Week 3,April2023
2023-04-16,Vitamins,daily,0,Week 3,April2023
2023-04-17,Vitamins,daily,1,Week 4,April2023
2023-04-18,Vitamins,daily,0,Week 4,April2023
2023-04-19,Vitamins,daily,0,Week 4,April2023
2023-04-20,Vitamins,daily,0,Week 4,April2023
2023-04-21,Vitamins,daily,0,Week 4,April2023
2023-04-22,Vitamins,daily,0,Week 4,April2023
2023-04-23,Vitamins,daily,0,Week 4,April2023
2023-04-10,Duolingo,daily,0,Week 3,April2023
2023-04-11,Duolingo,daily,1,Week 3,April2023
2023-04-12,Duolingo,daily,0,Week 3,April2023
2023-04-13,Duolingo,daily,0,Week 3,April2023
2023-04-14,Duolingo,daily,0,Week 3,April2023
2023-04-15,Duolingo,daily,1,Week 3,April2023
2023-04-16,Duolingo,daily,0,Week 3,April2023
2023-04-17,Duolingo,daily,0,Week 4,April2023
2023-04-18,Duolingo,daily,0,Week 4,April2023
2023-04-19,Duolingo,daily,0,Week 4,April2023
2023-04-20,Duolingo,daily,0,Week 4,April2023
2023-04-21,Duolingo,daily,0,Week 4,April2023
2023-04-22,Duolingo,daily,0,Week 4,April2023
2023-04-23,Duolingo,daily,0,Week 4,April2023
2023-04-10,Cleaning,weekly,1,Week 3,April2023
2023-04-17,Cleaning,weekly,1,Week 4,April2023
2023-04-10,Grocery Shop,weekly,1,Week 3,April2023
2023-04-17,Grocery Shop,weekly,1,Week 4,April2023
2023-04-10,Meal Prep,weekly,0,Week 3,April2023
2023-04-17,Meal Prep,weekly,0,Week 4,April2023
2023-04-10,Website work (~2h),weekly,0,Week 3,April2023
2023-04-17,Website work (~2h),weekly,0,Week 4,April2023
2023-04-10,Recycling,weekly,1,Week 3,April2023
2023-04-17,Recycling,weekly,0,Week 4,April2023
2023-04-10,Trash,weekly,1,Week 3,April2023
2023-04-17,Trash,weekly,1,Week 4,April2023
2023-04-10,Shave/Trim,weekly,0,Week 3,April2023
2023-04-17,Shave/Trim,weekly,1,Week 4,April2023
2023-04-10,Water Plants,weekly,1,Week 3,April2023
2023-04-17,Water Plants,weekly,1,Week 4,April2023
2023-04-10,Weekend Exercise,weekly,0,Week 3,April2023
2023-04-17,Weekend Exercise,weekly,0,Week 4,April2023
2023-05-01,Exercise,daily,0,Week 1,May2023
2023-05-02,Exercise,daily,1,Week 1,May2023
2023-05-03,Exercise,daily,0,Week 1,May2023
2023-05-04,Exercise,daily,0,Week 1,May2023
2023-05-05,Exercise,daily,0,Week 1,May2023
2023-05-06,Exercise,daily,0,Week 1,May2023
2023-05-07,Exercise,daily,0,Week 1,May2023
2023-05-08,Exercise,daily,0,Week 2,May2023
2023-05-09,Exercise,daily,0,Week 2,May2023
2023-05-10,Exercise,daily,0,Week 2,May2023
2023-05-11,Exercise,daily,0,Week 2,May2023
2023-05-12,Exercise,daily,0,Week 2,May2023
2023-05-13,Exercise,daily,0,Week 2,May2023
2023-05-14,Exercise,daily,0,Week 2,May2023
2023-05-01,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-02,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-03,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-04,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-05,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-06,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-07,Stretch/Yoga (>20min),daily,0,Week 1,May2023
2023-05-08,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-09,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-10,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-11,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-12,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-13,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-14,Stretch/Yoga (>20min),daily,0,Week 2,May2023
2023-05-01,Social Media (<limit),daily,0,Week 1,May2023
2023-05-02,Social Media (<limit),daily,1,Week 1,May2023
2023-05-03,Social Media (<limit),daily,1,Week 1,May2023
2023-05-04,Social Media (<limit),daily,1,Week 1,May2023
2023-05-05,Social Media (<limit),daily,0,Week 1,May2023
2023-05-06,Social Media (<limit),daily,0,Week 1,May2023
2023-05-07,Social Media (<limit),daily,0,Week 1,May2023
2023-05-08,Social Media (<limit),daily,0,Week 2,May2023
2023-05-09,Social Media (<limit),daily,0,Week 2,May2023
2023-05-10,Social Media (<limit),daily,0,Week 2,May2023
2023-05-11,Social Media (<limit),daily,1,Week 2,May2023
2023-05-12,Social Media (<limit),daily,1,Week 2,May2023
2023-05-13,Social Media (<limit),daily,0,Week 2,May2023
2023-05-14,Social Media (<limit),daily,1,Week 2,May2023
2023-05-01,Eat in,daily,0,Week 1,May2023
2023-05-02,Eat in,daily,0,Week 1,May2023
2023-05-03,Eat in,daily,0,Week 1,May2023
2023-05-04,Eat in,daily,0,Week 1,May2023
2023-05-05,Eat in,daily,0,Week 1,May2023
2023-05-06,Eat in,daily,0,Week 1,May2023
2023-05-07,Eat in,daily,0,Week 1,May2023
2023-05-08,Eat in,daily,0,Week 2,May2023
2023-05-09,Eat in,daily,0,Week 2,May2023
2023-05-10,Eat in,daily,1,Week 2,May2023
2023-05-11,Eat in,daily,0,Week 2,May2023
2023-05-12,Eat in,daily,1,Week 2,May2023
2023-05-13,Eat in,daily,1,Week 2,May2023
2023-05-14,Eat in,daily,1,Week 2,May2023
2023-05-01,Review Budget/Goals,daily,1,Week 1,May2023
2023-05-02,Review Budget/Goals,daily,1,Week 1,May2023
2023-05-03,Review Budget/Goals,daily,0,Week 1,May2023
2023-05-04,Review Budget/Goals,daily,0,Week 1,May2023
2023-05-05,Review Budget/Goals,daily,0,Week 1,May2023
2023-05-06,Review Budget/Goals,daily,0,Week 1,May2023
2023-05-07,Review Budget/Goals,daily,0,Week 1,May2023
2023-05-08,Review Budget/Goals,daily,0,Week 2,May2023
2023-05-09,Review Budget/Goals,daily,0,Week 2,May2023
2023-05-10,Review Budget/Goals,daily,0,Week 2,May2023
2023-05-11,Review Budget/Goals,daily,1,Week 2,May2023
2023-05-12,Review Budget/Goals,daily,0,Week 2,May2023
2023-05-13,Review Budget/Goals,daily,0,Week 2,May2023
2023-05-14,Review Budget/Goals,daily,1,Week 2,May2023
2023-05-01,(2x)Brush+(1x)Floss,daily,1,Week 1,May2023
2023-05-02,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-03,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-04,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-05,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-06,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-07,(2x)Brush+(1x)Floss,daily,0,Week 1,May2023
2023-05-08,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-09,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-10,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-11,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-12,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-13,(2x)Brush+(1x)Floss,daily,0,Week 2,May2023
2023-05-14,(2x)Brush+(1x)Floss,daily,1,Week 2,May2023
2023-05-01,Water (3L),daily,0,Week 1,May2023
2023-05-02,Water (3L),daily,0,Week 1,May2023
2023-05-03,Water (3L),daily,0,Week 1,May2023
2023-05-04,Water (3L),daily,0,Week 1,May2023
2023-05-05,Water (3L),daily,0,Week 1,May2023
2023-05-06,Water (3L),daily,0,Week 1,May2023
2023-05-07,Water (3L),daily,0,Week 1,May2023
2023-05-08,Water (3L),daily,0,Week 2,May2023
2023-05-09,Water (3L),daily,0,Week 2,May2023
2023-05-10,Water (3L),daily,0,Week 2,May2023
2023-05-11,Water (3L),daily,0,Week 2,May2023
2023-05-12,Water (3L),daily,0,Week 2,May2023
2023-05-13,Water (3L),daily,0,Week 2,May2023
2023-05-14,Water (3L),daily,0,Week 2,May2023
2023-05-01,7 hours sleep,daily,1,Week 1,May2023
2023-05-02,7 hours sleep,daily,1,Week 1,May2023
2023-05-03,7 hours sleep,daily,0,Week 1,May2023
2023-05-04,7 hours sleep,daily,0,Week 1,May2023
2023-05-05,7 hours sleep,daily,0,Week 1,May2023
2023-05-06,7 hours sleep,daily,0,Week 1,May2023
2023-05-07,7 hours sleep,daily,1,Week 1,May2023
2023-05-08,7 hours sleep,daily,0,Week 2,May2023
2023-05-09,7 hours sleep,daily,0,Week 2,May2023
2023-05-10,7 hours sleep,daily,0,Week 2,May2023
2023-05-11,7 hours sleep,daily,1,Week 2,May2023
2023-05-12,7 hours sleep,daily,1,Week 2,May2023
2023-05-13,7 hours sleep,daily,1,Week 2,May2023
2023-05-14,7 hours sleep,daily,1,Week 2,May2023
2023-05-01,Clean (~20 min),daily,1,Week 1,May2023
2023-05-02,Clean (~20 min),daily,0,Week 1,May2023
2023-05-03,Clean (~20 min),daily,0,Week 1,May2023
2023-05-04,Clean (~20 min),daily,0,Week 1,May2023
2023-05-05,Clean (~20 min),daily,0,Week 1,May2023
2023-05-06,Clean (~20 min),daily,0,Week 1,May2023
2023-05-07,Clean (~20 min),daily,0,Week 1,May2023
2023-05-08,Clean (~20 min),daily,0,Week 2,May2023
2023-05-09,Clean (~20 min),daily,0,Week 2,May2023
2023-05-10,Clean (~20 min),daily,0,Week 2,May2023
2023-05-11,Clean (~20 min),daily,0,Week 2,May2023
2023-05-12,Clean (~20 min),daily,0,Week 2,May2023
2023-05-13,Clean (~20 min),daily,0,Week 2,May2023
2023-05-14,Clean (~20 min),daily,1,Week 2,May2023
2023-05-01,Read (~20 min),daily,0,Week 1,May2023
2023-05-02,Read (~20 min),daily,0,Week 1,May2023
2023-05-03,Read (~20 min),daily,0,Week 1,May2023
2023-05-04,Read (~20 min),daily,0,Week 1,May2023
2023-05-05,Read (~20 min),daily,0,Week 1,May2023
2023-05-06,Read (~20 min),daily,0,Week 1,May2023
2023-05-07,Read (~20 min),daily,0,Week 1,May2023
2023-05-08,Read (~20 min),daily,0,Week 2,May2023
2023-05-09,Read (~20 min),daily,0,Week 2,May2023
2023-05-10,Read (~20 min),daily,0,Week 2,May2023
2023-05-11,Read (~20 min),daily,0,Week 2,May2023
2023-05-12,Read (~20 min),daily,1,Week 2,May2023
2023-05-13,Read (~20 min),daily,0,Week 2,May2023
2023-05-14,Read (~20 min),daily,0,Week 2,May2023
2023-05-01,Vitamins,daily,0,Week 1,May2023
2023-05-02,Vitamins,daily,1,Week 1,May2023
2023-05-03,Vitamins,daily,0,Week 1,May2023
2023-05-04,Vitamins,daily,0,Week 1,May2023
2023-05-05,Vitamins,daily,0,Week 1,May2023
2023-05-06,Vitamins,daily,0,Week 1,May2023
2023-05-07,Vitamins,daily,0,Week 1,May2023
2023-05-08,Vitamins,daily,0,Week 2,May2023
2023-05-09,Vitamins,daily,0,Week 2,May2023
2023-05-10,Vitamins,daily,0,Week 2,May2023
2023-05-11,Vitamins,daily,0,Week 2,May2023
2023-05-12,Vitamins,daily,1,Week 2,May2023
2023-05-13,Vitamins,daily,0,Week 2,May2023
2023-05-14,Vitamins,daily,1,Week 2,May2023
2023-05-01,Duolingo,daily,0,Week 1,May2023
2023-05-02,Duolingo,daily,0,Week 1,May2023
2023-05-03,Duolingo,daily,0,Week 1,May2023
2023-05-04,Duolingo,daily,0,Week 1,May2023
2023-05-05,Duolingo,daily,0,Week 1,May2023
2023-05-06,Duolingo,daily,0,Week 1,May2023
2023-05-07,Duolingo,daily,0,Week 1,May2023
2023-05-08,Duolingo,daily,0,Week 2,May2023
2023-05-09,Duolingo,daily,0,Week 2,May2023
2023-05-10,Duolingo,daily,0,Week 2,May2023
2023-05-11,Duolingo,daily,0,Week 2,May2023
2023-05-12,Duolingo,daily,0,Week 2,May2023
2023-05-13,Duolingo,daily,0,Week 2,May2023
2023-05-14,Duolingo,daily,0,Week 2,May2023
2023-05-15,Exercise,daily,1,Week 3,May2023
2023-05-16,Exercise,daily,1,Week 3,May2023
2023-05-17,Exercise,daily,1,Week 3,May2023
2023-05-18,Exercise,daily,1,Week 3,May2023
2023-05-19,Exercise,daily,0,Week 3,May2023
2023-05-20,Exercise,daily,1,Week 3,May2023
2023-05-21,Exercise,daily,0,Week 3,May2023
2023-05-22,Exercise,daily,1,Week 4,May2023
2023-05-23,Exercise,daily,1,Week 4,May2023
2023-05-24,Exercise,daily,1,Week 4,May2023
2023-05-25,Exercise,daily,0,Week 4,May2023
2023-05-26,Exercise,daily,0,Week 4,May2023
2023-05-27,Exercise,daily,1,Week 4,May2023
2023-05-28,Exercise,daily,0,Week 4,May2023
2023-05-15,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-16,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-17,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-18,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-19,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-20,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-21,Stretch/Yoga (>20min),daily,0,Week 3,May2023
2023-05-22,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-23,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-24,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-25,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-26,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-27,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-28,Stretch/Yoga (>20min),daily,0,Week 4,May2023
2023-05-15,Social Media (<limit),daily,1,Week 3,May2023
2023-05-16,Social Media (<limit),daily,1,Week 3,May2023
2023-05-17,Social Media (<limit),daily,1,Week 3,May2023
2023-05-18,Social Media (<limit),daily,1,Week 3,May2023
2023-05-19,Social Media (<limit),daily,1,Week 3,May2023
2023-05-20,Social Media (<limit),daily,0,Week 3,May2023
2023-05-21,Social Media (<limit),daily,0,Week 3,May2023
2023-05-22,Social Media (<limit),daily,1,Week 4,May2023
2023-05-23,Social Media (<limit),daily,1,Week 4,May2023
2023-05-24,Social Media (<limit),daily,1,Week 4,May2023
2023-05-25,Social Media (<limit),daily,1,Week 4,May2023
2023-05-26,Social Media (<limit),daily,1,Week 4,May2023
2023-05-27,Social Media (<limit),daily,1,Week 4,May2023
2023-05-28,Social Media (<limit),daily,1,Week 4,May2023
2023-05-15,Eat in,daily,1,Week 3,May2023
2023-05-16,Eat in,daily,1,Week 3,May2023
2023-05-17,Eat in,daily,1,Week 3,May2023
2023-05-18,Eat in,daily,0,Week 3,May2023
2023-05-19,Eat in,daily,1,Week 3,May2023
2023-05-20,Eat in,daily,1,Week 3,May2023
2023-05-21,Eat in,daily,0,Week 3,May2023
2023-05-22,Eat in,daily,1,Week 4,May2023
2023-05-23,Eat in,daily,1,Week 4,May2023
2023-05-24,Eat in,daily,1,Week 4,May2023
2023-05-25,Eat in,daily,0,Week 4,May2023
2023-05-26,Eat in,daily,1,Week 4,May2023
2023-05-27,Eat in,daily,0,Week 4,May2023
2023-05-28,Eat in,daily,1,Week 4,May2023
2023-05-15,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-16,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-17,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-18,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-19,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-20,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-21,Review Budget/Goals,daily,1,Week 3,May2023
2023-05-22,Review Budget/Goals,daily,1,Week 4,May2023
2023-05-23,Review Budget/Goals,daily,1,Week 4,May2023
2023-05-24,Review Budget/Goals,daily,1,Week 4,May2023
2023-05-25,Review Budget/Goals,daily,0,Week 4,May2023
2023-05-26,Review Budget/Goals,daily,1,Week 4,May2023
2023-05-27,Review Budget/Goals,daily,0,Week 4,May2023
2023-05-28,Review Budget/Goals,daily,1,Week 4,May2023
2023-05-15,(2x)Brush+(1x)Floss,daily,1,Week 3,May2023
2023-05-16,(2x)Brush+(1x)Floss,daily,1,Week 3,May2023
2023-05-17,(2x)Brush+(1x)Floss,daily,1,Week 3,May2023
2023-05-18,(2x)Brush+(1x)Floss,daily,0,Week 3,May2023
2023-05-19,(2x)Brush+(1x)Floss,daily,0,Week 3,May2023
2023-05-20,(2x)Brush+(1x)Floss,daily,0,Week 3,May2023
2023-05-21,(2x)Brush+(1x)Floss,daily,0,Week 3,May2023
2023-05-22,(2x)Brush+(1x)Floss,daily,1,Week 4,May2023
2023-05-23,(2x)Brush+(1x)Floss,daily,1,Week 4,May2023
2023-05-24,(2x)Brush+(1x)Floss,daily,1,Week 4,May2023
2023-05-25,(2x)Brush+(1x)Floss,daily,0,Week 4,May2023
2023-05-26,(2x)Brush+(1x)Floss,daily,0,Week 4,May2023
2023-05-27,(2x)Brush+(1x)Floss,daily,0,Week 4,May2023
2023-05-28,(2x)Brush+(1x)Floss,daily,0,Week 4,May2023
2023-05-15,Water (3L),daily,1,Week 3,May2023
2023-05-16,Water (3L),daily,1,Week 3,May2023
2023-05-17,Water (3L),daily,1,Week 3,May2023
2023-05-18,Water (3L),daily,0,Week 3,May2023
2023-05-19,Water (3L),daily,0,Week 3,May2023
2023-05-20,Water (3L),daily,0,Week 3,May2023
2023-05-21,Water (3L),daily,0,Week 3,May2023
2023-05-22,Water (3L),daily,1,Week 4,May2023
2023-05-23,Water (3L),daily,1,Week 4,May2023
2023-05-24,Water (3L),daily,1,Week 4,May2023
2023-05-25,Water (3L),daily,1,Week 4,May2023
2023-05-26,Water (3L),daily,1,Week 4,May2023
2023-05-27,Water (3L),daily,0,Week 4,May2023
2023-05-28,Water (3L),daily,1,Week 4,May2023
2023-05-15,7 hours sleep,daily,1,Week 3,May2023
2023-05-16,7 hours sleep,daily,1,Week 3,May2023
2023-05-17,7 hours sleep,daily,0,Week 3,May2023
2023-05-18,7 hours sleep,daily,0,Week 3,May2023
2023-05-19,7 hours sleep,daily,1,Week 3,May2023
2023-05-20,7 hours sleep,daily,0,Week 3,May2023
2023-05-21,7 hours sleep,daily,0,Week 3,May2023
2023-05-22,7 hours sleep,daily,0,Week 4,May2023
2023-05-23,7 hours sleep,daily,0,Week 4,May2023
2023-05-24,7 hours sleep,daily,0,Week 4,May2023
2023-05-25,7 hours sleep,daily,0,Week 4,May2023
2023-05-26,7 hours sleep,daily,0,Week 4,May2023
2023-05-27,7 hours sleep,daily,1,Week 4,May2023
2023-05-28,7 hours sleep,daily,1,Week 4,May2023
2023-05-15,Clean (~20 min),daily,1,Week 3,May2023
2023-05-16,Clean (~20 min),daily,1,Week 3,May2023
2023-05-17,Clean (~20 min),daily,1,Week 3,May2023
2023-05-18,Clean (~20 min),daily,0,Week 3,May2023
2023-05-19,Clean (~20 min),daily,1,Week 3,May2023
2023-05-20,Clean (~20 min),daily,0,Week 3,May2023
2023-05-21,Clean (~20 min),daily,1,Week 3,May2023
2023-05-22,Clean (~20 min),daily,1,Week 4,May2023
2023-05-23,Clean (~20 min),daily,1,Week 4,May2023
2023-05-24,Clean (~20 min),daily,0,Week 4,May2023
